dd,mm,zz,pp,mesa,departamento,municipio,puesto,mesa_nombre,mujeres_mesa,hombres_mesa,total_mesa,comuna,direccion,LATITUD,LONGITUD
01,01,07,03,03,ANTIOQUIA,MEDELLIN,I.E. GILBERTO ALZATE AVENDAÑO,I.E. GILBERTO ALZATE AVENDAÑO - Mesa 3,1622,1423,3045,04COMUNA 4 ARANJUEZ,CL 92 # 51A-100,6.283670028457579,-75.56280830297665
01,01,07,03,04,ANTIOQUIA,MEDELLIN,I.E. GILBERTO ALZATE AVENDAÑO,I.E. GILBERTO ALZATE AVENDAÑO - Mesa 4,1622,1422,3045,04COMUNA 4 ARANJUEZ,CL 92 # 51A-100,6.283670028457579,-75.56280830297665
01,01,07,04,01,ANTIOQUIA,MEDELLIN,I.E. CAMPO VALDES,I.E. CAMPO VALDES - Mesa 1,2052,1784,3836,04COMUNA 4 ARANJUEZ,CL 83 # 47-33,6.275659829850496,-75.55588542179053
01,01,07,04,02,ANTIOQUIA,MEDELLIN,I.E. CAMPO VALDES,I.E. CAMPO VALDES - Mesa 2,2052,1784,3836,04COMUNA 4 ARANJUEZ,CL 83 # 47-33,6.275659829850496,-75.55588542179053
01,01,07,04,03,ANTIOQUIA,MEDELLIN,I.E. CAMPO VALDES,I.E. CAMPO VALDES - Mesa 3,2052,1784,3836,04COMUNA 4 ARANJUEZ,CL 83 # 47-33,6.275659829850496,-75.55588542179053
01,01,07,05,01,ANTIOQUIA,MEDELLIN,I.E.SAN JUAN BOSCO,I.E.SAN JUAN BOSCO - Mesa 1,1707,1146,2853,04COMUNA 4 ARANJUEZ,CALLE 82 # 50C-10,6.275876296432525,-75.56110619683054
01,01,07,06,01,ANTIOQUIA,MEDELLIN,I.E. JOSE EUSEBIO CARO,I.E. JOSE EUSEBIO CARO - Mesa 1,1362,1267,2629,04COMUNA 4 ARANJUEZ,CR 50 A 93 77,6.285556325037282,-75.55858516237099
01,01,07,07,01,ANTIOQUIA,MEDELLIN,IE LORENZA VILLEGAS DE SANTOS,IE LORENZA VILLEGAS DE SANTOS - Mesa 1,1632,1134,2766,04COMUNA 4 ARANJUEZ,CRA 51 No 87 - 40,6.28036726498752,-75.560930831415
01,01,07,08,01,ANTIOQUIA,MEDELLIN,SEC ESC TOMAS CARRASQUILLA No 1,SEC ESC TOMAS CARRASQUILLA No 1 - Mesa 1,564,583,1147,04COMUNA 4 ARANJUEZ,CRA 52 No 92 - 05,6.283695204857183,-75.56318986952265
01,01,08,01,01,ANTIOQUIA,MEDELLIN,I.E. ALFONSO MORA NARANJO,I.E. ALFONSO MORA NARANJO - Mesa 1,1928,1647,3575,04COMUNA 4 ARANJUEZ,KR 48A # 77-68,6.2712185416086275,-75.55721766978976
01,01,08,01,02,ANTIOQUIA,MEDELLIN,I.E. ALFONSO MORA NARANJO,I.E. ALFONSO MORA NARANJO - Mesa 2,1928,1647,3574,04COMUNA 4 ARANJUEZ,KR 48A # 77-68,6.2712185416086275,-75.55721766978976
01,01,08,01,03,ANTIOQUIA,MEDELLIN,I.E. ALFONSO MORA NARANJO,I.E. ALFONSO MORA NARANJO - Mesa 3,1927,1646,3574,04COMUNA 4 ARANJUEZ,KR 48A # 77-68,6.2712185416086275,-75.55721766978976
01,01,08,02,01,ANTIOQUIA,MEDELLIN,I.E. JOSE MARIA BRAVO MARQUEZ,I.E. JOSE MARIA BRAVO MARQUEZ - Mesa 1,1982,1711,3693,04COMUNA 4 ARANJUEZ,CL 70 # 47A-04,6.265626251212306,-75.55734407676118
01,01,08,02,02,ANTIOQUIA,MEDELLIN,I.E. JOSE MARIA BRAVO MARQUEZ,I.E. JOSE MARIA BRAVO MARQUEZ - Mesa 2,1982,1711,3693,04COMUNA 4 ARANJUEZ,CL 70 # 47A-04,6.265626251212306,-75.55734407676118
01,01,08,03,01,ANTIOQUIA,MEDELLIN,I.E. FRANCISCO MIRANDA,I.E. FRANCISCO MIRANDA - Mesa 1,1732,1397,3128,04COMUNA 4 ARANJUEZ,KR 51C # 79-56,6.2740802513828156,-75.5636009050477
01,01,08,03,02,ANTIOQUIA,MEDELLIN,I.E. FRANCISCO MIRANDA,I.E. FRANCISCO MIRANDA - Mesa 2,1732,1397,3128,04COMUNA 4 ARANJUEZ,KR 51C # 79-56,6.2740802513828156,-75.5636009050477
01,01,08,03,03,ANTIOQUIA,MEDELLIN,I.E. FRANCISCO MIRANDA,I.E. FRANCISCO MIRANDA - Mesa 3,1732,1396,3128,04COMUNA 4 ARANJUEZ,KR 51C # 79-56,6.2740802513828156,-75.5636009050477
01,01,08,03,04,ANTIOQUIA,MEDELLIN,I.E. FRANCISCO MIRANDA,I.E. FRANCISCO MIRANDA - Mesa 4,1731,1396,3128,04COMUNA 4 ARANJUEZ,KR 51C # 79-56,6.2740802513828156,-75.5636009050477
01,01,08,03,05,ANTIOQUIA,MEDELLIN,I.E. FRANCISCO MIRANDA,I.E. FRANCISCO MIRANDA - Mesa 5,1731,1396,3128,04COMUNA 4 ARANJUEZ,KR 51C # 79-56,6.2740802513828156,-75.5636009050477
01,01,08,04,01,ANTIOQUIA,MEDELLIN,I.E. JAVIERA LONDOÑO SEVILLA,I.E. JAVIERA LONDOÑO SEVILLA - Mesa 1,1517,1495,3011,04COMUNA 4 ARANJUEZ,CL 71 # 51D-26,6.267947877498514,-75.56496389767186
01,01,08,04,02,ANTIOQUIA,MEDELLIN,I.E. JAVIERA LONDOÑO SEVILLA,I.E. JAVIERA LONDOÑO SEVILLA - Mesa 2,1517,1494,3011,04COMUNA 4 ARANJUEZ,CL 71 # 51D-26,6.267947877498514,-75.56496389767186
01,01,08,04,03,ANTIOQUIA,MEDELLIN,I.E. JAVIERA LONDOÑO SEVILLA,I.E. JAVIERA LONDOÑO SEVILLA - Mesa 3,1517,1494,3011,04COMUNA 4 ARANJUEZ,CL 71 # 51D-26,6.267947877498514,-75.56496389767186
01,01,08,04,04,ANTIOQUIA,MEDELLIN,I.E. JAVIERA LONDOÑO SEVILLA,I.E. JAVIERA LONDOÑO SEVILLA - Mesa 4,1516,1494,3011,04COMUNA 4 ARANJUEZ,CL 71 # 51D-26,6.267947877498514,-75.56496389767186
01,01,08,05,01,ANTIOQUIA,MEDELLIN,I.E. EL BOSQUE,I.E. EL BOSQUE - Mesa 1,1345,1210,2555,04COMUNA 4 ARANJUEZ,Cra 58 # 85B 81,6.280000695710501,-75.56709256373686
01,01,08,05,02,ANTIOQUIA,MEDELLIN,I.E. EL BOSQUE,I.E. EL BOSQUE - Mesa 2,1345,1209,2554,04COMUNA 4 ARANJUEZ,Cra 58 # 85B 81,6.280000695710501,-75.56709256373686
01,01,08,06,01,ANTIOQUIA,MEDELLIN,SEC ESC JULIO ARBOLEDA,SEC ESC JULIO ARBOLEDA - Mesa 1,889,729,1618,04COMUNA 4 ARANJUEZ,CR 51 78 12,6.272841141341221,-75.5625270968661
01,01,08,07,01,ANTIOQUIA,MEDELLIN,SEC. ESC. PORFIRIO BARBA JACOB,SEC. ESC. PORFIRIO BARBA JACOB - Mesa 1,119,100,219,04COMUNA 4 ARANJUEZ,CR 47 74 32,6.268782507913703,-75.55656401835367
01,01,08,08,01,ANTIOQUIA,MEDELLIN,IE FE Y ALEGRIA LUIS AMIGO MORAVIA,IE FE Y ALEGRIA LUIS AMIGO MORAVIA - Mesa 1,738,635,1373,04COMUNA 4 ARANJUEZ,CARRERA 58 No 84 40,6.279120866575186,-75.56641747505357
01,01,09,01,01,ANTIOQUIA,MEDELLIN,I.E. JULIO CESAR GARCIA,I.E. JULIO CESAR GARCIA - Mesa 1,1859,1545,3404,05COMUNA 5 CASTILLA,CL 111A # 65-26,6.306700600776164,-75.564148018041854185
01,01,09,01,02,ANTIOQUIA,MEDELLIN,I.E. JULIO CESAR GARCIA,I.E. JULIO CESAR GARCIA - Mesa 2,1859,1545,3404,05COMUNA 5 CASTILLA,CL 111A # 65-26,6.306700600776164,-75.564148018041854185
01,01,09,01,03,ANTIOQUIA,MEDELLIN,I.E. JULIO CESAR GARCIA,I.E. JULIO CESAR GARCIA - Mesa 3,1859,1544,3403,05COMUNA 5 CASTILLA,CL 111A # 65-26,6.306700600776164,-75.564148018041854185
01,01,09,02,01,ANTIOQUIA,MEDELLIN,IE DIEGO ECHAVARRIA MISAS,IE DIEGO ECHAVARRIA MISAS - Mesa 1,2003,1631,3634,05COMUNA 5 CASTILLA,CALLE 111 No 70 68,6.308277247134869,-75.56913901531033
01,01,09,02,02,ANTIOQUIA,MEDELLIN,IE DIEGO ECHAVARRIA MISAS,IE DIEGO ECHAVARRIA MISAS - Mesa 2,2002,1631,3633,05COMUNA 5 CASTILLA,CALLE 111 No 70 68,6.308277247134869,-75.56913901531033
01,01,09,02,03,ANTIOQUIA,MEDELLIN,IE DIEGO ECHAVARRIA MISAS,IE DIEGO ECHAVARRIA MISAS - Mesa 3,2002,1631,3633,05COMUNA 5 CASTILLA,CALLE 111 No 70 68,6.308277247134869,-75.56913901531033
01,01,09,03,01,ANTIOQUIA,MEDELLIN,I.E. PBRO ANTONIO JOSE BERNAL LONDOÑO SJ,I.E. PBRO ANTONIO JOSE BERNAL LONDOÑO SJ - Mesa 1,1839,1816,3655,05COMUNA 5 CASTILLA,CL 105A # 63A-200,6.30165634274362,-75.55932885018838
01,01,09,03,02,ANTIOQUIA,MEDELLIN,I.E. PBRO ANTONIO JOSE BERNAL LONDOÑO SJ,I.E. PBRO ANTONIO JOSE BERNAL LONDOÑO SJ - Mesa 2,1839,1816,3655,05COMUNA 5 CASTILLA,CL 105A # 63A-200,6.30165634274362,-75.55932885018838
01,01,09,03,03,ANTIOQUIA,MEDELLIN,I.E. PBRO ANTONIO JOSE BERNAL LONDOÑO SJ,I.E. PBRO ANTONIO JOSE BERNAL LONDOÑO SJ - Mesa 3,1839,1816,3655,05COMUNA 5 CASTILLA,CL 105A # 63A-200,6.30165634274362,-75.55932885018838
01,01,09,03,04,ANTIOQUIA,MEDELLIN,I.E. PBRO ANTONIO JOSE BERNAL LONDOÑO SJ,I.E. PBRO ANTONIO JOSE BERNAL LONDOÑO SJ - Mesa 4,1839,1816,3655,05COMUNA 5 CASTILLA,CL 105A # 63A-200,6.30165634274362,-75.55932885018838
01,01,09,04,01,ANTIOQUIA,MEDELLIN,I.E.SEBASTIAN DE BELALCAZAR,I.E.SEBASTIAN DE BELALCAZAR - Mesa 1,1654,1364,3018,05COMUNA 5 CASTILLA,CALLE 103EE  # 63D-185,6.298573304165523,-75.56547470445156
01,01,09,05,01,ANTIOQUIA,MEDELLIN,SEC ESC TRICENTENARIO,SEC ESC TRICENTENARIO - Mesa 1,1680,1460,3140,05COMUNA 5 CASTILLA,CRA 63A No 94A-23,6.2922354285376825,-75.56456353875286
01,01,09,05,02,ANTIOQUIA,MEDELLIN,SEC ESC TRICENTENARIO,SEC ESC TRICENTENARIO - Mesa 2,1680,1460,3139,05COMUNA 5 CASTILLA,CRA 63A No 94A-23,6.2922354285376825,-75.56456353875286
01,01,09,05,03,ANTIOQUIA,MEDELLIN,SEC ESC TRICENTENARIO,SEC ESC TRICENTENARIO - Mesa 3,1679,1459,3139,05COMUNA 5 CASTILLA,CRA 63A No 94A-23,6.2922354285376825,-75.56456353875286
01,01,09,06,01,ANTIOQUIA,MEDELLIN,SEC ESC TOSCANA,SEC ESC TOSCANA - Mesa 1,1443,1228,2671,05COMUNA 5 CASTILLA,CLL 111G No 64A-16,6.306240332924746,-75.55934723893482
01,01,10,01,01,ANTIOQUIA,MEDELLIN,I.E. MARIA MONTESSORI,I.E. MARIA MONTESSORI - Mesa 1,1896,1418,3314,05COMUNA 5 CASTILLA,KR 69A # 92C-87,6.286894792873198,-75.57501869741118
01,01,10,01,02,ANTIOQUIA,MEDELLIN,I.E. MARIA MONTESSORI,I.E. MARIA MONTESSORI - Mesa 2,1896,1417,3313,05COMUNA 5 CASTILLA,KR 69A # 92C-87,6.286894792873198,-75.57501869741118
01,01,10,01,03,ANTIOQUIA,MEDELLIN,I.E. MARIA MONTESSORI,I.E. MARIA MONTESSORI - Mesa 3,1896,1417,3313,05COMUNA 5 CASTILLA,KR 69A # 92C-87,6.286894792873198,-75.57501869741118
01,01,10,01,04,ANTIOQUIA,MEDELLIN,I.E. MARIA MONTESSORI,I.E. MARIA MONTESSORI - Mesa 4,1896,1417,3313,05COMUNA 5 CASTILLA,KR 69A # 92C-87,6.286894792873198,-75.57501869741118
01,01,10,02,01,ANTIOQUIA,MEDELLIN,ITM CASTILLA,ITM CASTILLA - Mesa 1,1831,1638,3469,05COMUNA 5 CASTILLA,CR 65 No 98 A - 75,6.2939136514009615,-75.56934224559662
01,01,10,02,02,ANTIOQUIA,MEDELLIN,ITM CASTILLA,ITM CASTILLA - Mesa 2,1830,1638,3468,05COMUNA 5 CASTILLA,CR 65 No 98 A - 75,6.2939136514009615,-75.56934224559662
01,01,10,02,03,ANTIOQUIA,MEDELLIN,ITM CASTILLA,ITM CASTILLA - Mesa 3,1830,1638,3468,05COMUNA 5 CASTILLA,CR 65 No 98 A - 75,6.2939136514009615,-75.56934224559662
01,01,10,02,04,ANTIOQUIA,MEDELLIN,ITM CASTILLA,ITM CASTILLA - Mesa 4,1830,1638,3468,05COMUNA 5 CASTILLA,CR 65 No 98 A - 75,6.2939136514009615,-75.56934224559662
01,01,10,02,05,ANTIOQUIA,MEDELLIN,ITM CASTILLA,ITM CASTILLA - Mesa 5,1830,1638,3468,05COMUNA 5 CASTILLA,CR 65 No 98 A - 75,6.2939136514009615,-75.56934224559662
01,01,10,03,01,ANTIOQUIA,MEDELLIN,I.E. DINAMARCA,I.E. DINAMARCA - Mesa 1,1589,1437,3025,05COMUNA 5 CASTILLA,Calle 91 No 65-119,6.282564500783107,-75.57295212701423
01,01,10,03,02,ANTIOQUIA,MEDELLIN,I.E. DINAMARCA,I.E. DINAMARCA - Mesa 2,1588,1436,3025,05COMUNA 5 CASTILLA,Calle 91 No 65-119,6.282564500783107,-75.57295212701423
01,01,10,04,01,ANTIOQUIA,MEDELLIN,I.E. REPUBLICA DE URUGUAY,I.E. REPUBLICA DE URUGUAY - Mesa 1,1679,1375,3054,05COMUNA 5 CASTILLA,CL 91A No 70A-123,6.28378846218399,-75.57690270055616
01,01,10,04,02,ANTIOQUIA,MEDELLIN,I.E. REPUBLICA DE URUGUAY,I.E. REPUBLICA DE URUGUAY - Mesa 2,1679,1375,3054,05COMUNA 5 CASTILLA,CL 91A No 70A-123,6.28378846218399,-75.57690270055616
01,01,10,04,03,ANTIOQUIA,MEDELLIN,I.E. REPUBLICA DE URUGUAY,I.E. REPUBLICA DE URUGUAY - Mesa 3,1679,1375,3053,05COMUNA 5 CASTILLA,CL 91A No 70A-123,6.28378846218399,-75.57690270055616
01,01,10,04,04,ANTIOQUIA,MEDELLIN,I.E. REPUBLICA DE URUGUAY,I.E. REPUBLICA DE URUGUAY - Mesa 4,1678,1374,3053,05COMUNA 5 CASTILLA,CL 91A No 70A-123,6.28378846218399,-75.57690270055616
01,01,10,05,01,ANTIOQUIA,MEDELLIN,IE FELIX DE BEDOUT MORENO,IE FELIX DE BEDOUT MORENO - Mesa 1,1150,940,2089,05COMUNA 5 CASTILLA,CLL 108 No 70-39,6.306115903491768,-75.5694177578519
01,01,10,05,02,ANTIOQUIA,MEDELLIN,IE FELIX DE BEDOUT MORENO,IE FELIX DE BEDOUT MORENO - Mesa 2,1149,939,2089,05COMUNA 5 CASTILLA,CLL 108 No 70-39,6.306115903491768,-75.5694177578519
01,01,10,06,01,ANTIOQUIA,MEDELLIN,TERMINAL DE TRANSPORTES DEL NORTE,TERMINAL DE TRANSPORTES DEL NORTE - Mesa 1,754,759,1513,05COMUNA 5 CASTILLA,CR 64 C No 78  580,6.278991985598805,-75.57134585247469
01,01,11,01,01,ANTIOQUIA,MEDELLIN,I.E. CIUDADELA LAS AMERICAS,I.E. CIUDADELA LAS AMERICAS - Mesa 1,1634,1316,2949,06COMUNA 6 DOCE DE OCTUBRE,CL 111 # 79-77,6.308662012363367,-75.57525814862197
01,01,11,01,02,ANTIOQUIA,MEDELLIN,I.E. CIUDADELA LAS AMERICAS,I.E. CIUDADELA LAS AMERICAS - Mesa 2,1633,1315,2949,06COMUNA 6 DOCE DE OCTUBRE,CL 111 # 79-77,6.308662012363367,-75.57525814862197
01,01,11,01,03,ANTIOQUIA,MEDELLIN,I.E. CIUDADELA LAS AMERICAS,I.E. CIUDADELA LAS AMERICAS - Mesa 3,1633,1315,2948,06COMUNA 6 DOCE DE OCTUBRE,CL 111 # 79-77,6.308662012363367,-75.57525814862197
01,01,11,01,04,ANTIOQUIA,MEDELLIN,I.E. CIUDADELA LAS AMERICAS,I.E. CIUDADELA LAS AMERICAS - Mesa 4,1633,1315,2948,06COMUNA 6 DOCE DE OCTUBRE,CL 111 # 79-77,6.308662012363367,-75.57525814862197
01,01,11,02,01,ANTIOQUIA,MEDELLIN,I.E. PROGRESAR,I.E. PROGRESAR - Mesa 1,2085,1683,3767,06COMUNA 6 DOCE DE OCTUBRE,KR 83A # 106 D 5,6.308670017614189,-75.58061193763224
01,01,11,02,02,ANTIOQUIA,MEDELLIN,I.E. PROGRESAR,I.E. PROGRESAR - Mesa 2,2084,1682,3767,06COMUNA 6 DOCE DE OCTUBRE,KR 83A # 106 D 5,6.308670017614189,-75.58061193763224
01,01,11,03,01,ANTIOQUIA,MEDELLIN,SEC. ESC. LEON DE GREIFF,SEC. ESC. LEON DE GREIFF - Mesa 1,2042,1475,3516,06COMUNA 6 DOCE DE OCTUBRE,CL 101CC # 82E-72,6.302181313443422,-75.58072334627683
01,01,11,03,02,ANTIOQUIA,MEDELLIN,SEC. ESC. LEON DE GREIFF,SEC. ESC. LEON DE GREIFF - Mesa 2,2041,1474,3516,06COMUNA 6 DOCE DE OCTUBRE,CL 101CC # 82E-72,6.302181313443422,-75.58072334627683
01,01,11,04,01,ANTIOQUIA,MEDELLIN,I.E. DOCE DE OCTUBRE,I.E. DOCE DE OCTUBRE - Mesa 1,2089,1470,3559,06COMUNA 6 DOCE DE OCTUBRE,KR 77B # 103-05,6.302945989503544,-75.57689072203333
01,01,11,04,02,ANTIOQUIA,MEDELLIN,I.E. DOCE DE OCTUBRE,I.E. DOCE DE OCTUBRE - Mesa 2,2089,1470,3559,06COMUNA 6 DOCE DE OCTUBRE,KR 77B # 103-05,6.302945989503544,-75.57689072203333
01,01,11,05,01,ANTIOQUIA,MEDELLIN,I.E. JOSE MARIA ESPINOSA PRIETO - CASD,I.E. JOSE MARIA ESPINOSA PRIETO - CASD - Mesa 1,1458,1326,2784,06COMUNA 6 DOCE DE OCTUBRE,CLL 99 No 72-192,6.296819331784327,-75.57520728575179
01,01,11,06,01,ANTIOQUIA,MEDELLIN,I.E. EL TRIUNFO SANTA TERESA,I.E. EL TRIUNFO SANTA TERESA - Mesa 1,1766,1464,3230,06COMUNA 6 DOCE DE OCTUBRE,CL 104 D 82 GG 20,6.306604712938694,-75.58117992146725
01,01,11,07,01,ANTIOQUIA,MEDELLIN,I.E. SANTA JUANA DE LESTONNAC,I.E. SANTA JUANA DE LESTONNAC - Mesa 1,1406,1228,2634,06COMUNA 6 DOCE DE OCTUBRE,CRA 76A No 103C-43,6.302522338970007,-75.5754075677719
01,01,11,07,02,ANTIOQUIA,MEDELLIN,I.E. SANTA JUANA DE LESTONNAC,I.E. SANTA JUANA DE LESTONNAC - Mesa 2,1406,1228,2633,06COMUNA 6 DOCE DE OCTUBRE,CRA 76A No 103C-43,6.302522338970007,-75.5754075677719
01,01,11,07,03,ANTIOQUIA,MEDELLIN,I.E. SANTA JUANA DE LESTONNAC,I.E. SANTA JUANA DE LESTONNAC - Mesa 3,1405,1227,2633,06COMUNA 6 DOCE DE OCTUBRE,CRA 76A No 103C-43,6.302522338970007,-75.5754075677719
01,01,11,08,01,ANTIOQUIA,MEDELLIN,I.E. JESUS MARIA VALLE,I.E. JESUS MARIA VALLE - Mesa 1,1197,1032,2229,06COMUNA 6 DOCE DE OCTUBRE,CLL 101 No 83-21,6.300548283503213,-75.58209515683546
01,01,11,08,02,ANTIOQUIA,MEDELLIN,I.E. JESUS MARIA VALLE,I.E. JESUS MARIA VALLE - Mesa 2,1197,1031,2228,06COMUNA 6 DOCE DE OCTUBRE,CLL 101 No 83-21,6.300548283503213,-75.58209515683546
01,01,12,01,01,ANTIOQUIA,MEDELLIN,I.E.MAESTRO FERNANDO BOTERO,I.E.MAESTRO FERNANDO BOTERO - Mesa 1,1946,1544,3489,06COMUNA 6 DOCE DE OCTUBRE,CL 104 # 72A-80,6.301489964758263,-75.57202135899445
01,01,12,01,02,ANTIOQUIA,MEDELLIN,I.E.MAESTRO FERNANDO BOTERO,I.E.MAESTRO FERNANDO BOTERO - Mesa 2,1945,1544,3489,06COMUNA 6 DOCE DE OCTUBRE,CL 104 # 72A-80,6.301489964758263,-75.57202135899445
01,01,12,01,03,ANTIOQUIA,MEDELLIN,I.E.MAESTRO FERNANDO BOTERO,I.E.MAESTRO FERNANDO BOTERO - Mesa 3,1945,1543,3489,06COMUNA 6 DOCE DE OCTUBRE,CL 104 # 72A-80,6.301489964758263,-75.57202135899445
01,01,12,02,01,ANTIOQUIA,MEDELLIN,I.E.ALFREDO COCK ARANGO,I.E.ALFREDO COCK ARANGO - Mesa 1,1761,1443,3204,06COMUNA 6 DOCE DE OCTUBRE,KR 72 # 99-55,6.296449124083,-75.5734368827177
01,01,12,02,02,ANTIOQUIA,MEDELLIN,I.E.ALFREDO COCK ARANGO,I.E.ALFREDO COCK ARANGO - Mesa 2,1761,1443,3203,06COMUNA 6 DOCE DE OCTUBRE,KR 72 # 99-55,6.296449124083,-75.5734368827177
01,01,12,02,03,ANTIOQUIA,MEDELLIN,I.E.ALFREDO COCK ARANGO,I.E.ALFREDO COCK ARANGO - Mesa 3,1760,1442,3203,06COMUNA 6 DOCE DE OCTUBRE,KR 72 # 99-55,6.296449124083,-75.5734368827177
01,01,12,03,01,ANTIOQUIA,MEDELLIN,SEC.ESC.SAN MARTIN DE PORRES,SEC.ESC.SAN MARTIN DE PORRES - Mesa 1,1925,1412,3337,06COMUNA 6 DOCE DE OCTUBRE,KR 75A # 97-135,6.295917698037687,-75.57858343328168
01,01,12,03,02,ANTIOQUIA,MEDELLIN,SEC.ESC.SAN MARTIN DE PORRES,SEC.ESC.SAN MARTIN DE PORRES - Mesa 2,1925,1412,3337,06COMUNA 6 DOCE DE OCTUBRE,KR 75A # 97-135,6.295917698037687,-75.57858343328168
01,01,12,04,01,ANTIOQUIA,MEDELLIN,I.E. KENNEDY,I.E. KENNEDY - Mesa 1,2146,1486,3632,06COMUNA 6 DOCE DE OCTUBRE,CRA 76A  No 92-200,6.290818503204494,-75.58157482175805
01,01,12,04,02,ANTIOQUIA,MEDELLIN,I.E. KENNEDY,I.E. KENNEDY - Mesa 2,2146,1485,3631,06COMUNA 6 DOCE DE OCTUBRE,CRA 76A  No 92-200,6.290818503204494,-75.58157482175805
01,01,12,04,03,ANTIOQUIA,MEDELLIN,I.E. KENNEDY,I.E. KENNEDY - Mesa 3,2146,1485,3631,06COMUNA 6 DOCE DE OCTUBRE,CRA 76A  No 92-200,6.290818503204494,-75.58157482175805
01,01,12,05,01,ANTIOQUIA,MEDELLIN,SEC.CONCENTRACION EDUC.KENNEDY,SEC.CONCENTRACION EDUC.KENNEDY - Mesa 1,1401,1301,2701,06COMUNA 6 DOCE DE OCTUBRE,CRA 76 A # 92-131,6.290440821203329,-75.58189468260814
01,01,12,05,02,ANTIOQUIA,MEDELLIN,SEC.CONCENTRACION EDUC.KENNEDY,SEC.CONCENTRACION EDUC.KENNEDY - Mesa 2,1400,1300,2701,06COMUNA 6 DOCE DE OCTUBRE,CRA 76 A # 92-131,6.290440821203329,-75.58189468260814
01,01,12,05,03,ANTIOQUIA,MEDELLIN,SEC.CONCENTRACION EDUC.KENNEDY,SEC.CONCENTRACION EDUC.KENNEDY - Mesa 3,1400,1300,2700,06COMUNA 6 DOCE DE OCTUBRE,CRA 76 A # 92-131,6.290440821203329,-75.58189468260814
01,01,12,06,01,ANTIOQUIA,MEDELLIN,I.E. JORGE ELIECER GAITAN,I.E. JORGE ELIECER GAITAN - Mesa 1,1855,1271,3126,06COMUNA 6 DOCE DE OCTUBRE,CALLE 92 # 83-41,6.289972658948369,-75.5851847365682
01,01,12,07,01,ANTIOQUIA,MEDELLIN,SEC. ESC. EL PEDREGAL,SEC. ESC. EL PEDREGAL - Mesa 1,1259,1224,2483,06COMUNA 6 DOCE DE OCTUBRE,CLL 104E No 74-109,6.303340062713938,-75.57286642361751
01,01,12,07,02,ANTIOQUIA,MEDELLIN,SEC. ESC. EL PEDREGAL,SEC. ESC. EL PEDREGAL - Mesa 2,1258,1224,2482,06COMUNA 6 DOCE DE OCTUBRE,CLL 104E No 74-109,6.303340062713938,-75.57286642361751
01,01,12,08,01,ANTIOQUIA,MEDELLIN,I.E.LA ESPERANZA,I.E.LA ESPERANZA - Mesa 1,1775,1334,3109,06COMUNA 6 DOCE DE OCTUBRE,CRA 73B No 96-09,6.292935807404739,-75.57728245234185
01,01,12,09,01,ANTIOQUIA,MEDELLIN,SENA PEDREGAL,SENA PEDREGAL - Mesa 1,14,11,25,06COMUNA 6 DOCE DE OCTUBRE,CL 104 69 120,6.302078011117973,-75.56856156986603
01,01,13,01,01,ANTIOQUIA,MEDELLIN,I.E. SAN VICENTE DE PAUL,I.E. SAN VICENTE DE PAUL - Mesa 1,1775,1466,3240,07COMUNA 7 ROBLEDO,KR 71A # 79D-01,6.278977905580167,-75.5788320327111
01,01,13,01,02,ANTIOQUIA,MEDELLIN,I.E. SAN VICENTE DE PAUL,I.E. SAN VICENTE DE PAUL - Mesa 2,1775,1465,3240,07COMUNA 7 ROBLEDO,KR 71A # 79D-01,6.278977905580167,-75.5788320327111
01,01,13,01,03,ANTIOQUIA,MEDELLIN,I.E. SAN VICENTE DE PAUL,I.E. SAN VICENTE DE PAUL - Mesa 3,1774,1465,3240,07COMUNA 7 ROBLEDO,KR 71A # 79D-01,6.278977905580167,-75.5788320327111
01,01,13,02,01,ANTIOQUIA,MEDELLIN,SEC.ESC. EL DIAMANTE,SEC.ESC. EL DIAMANTE - Mesa 1,1844,1323,3167,07COMUNA 7 ROBLEDO,CL 79A # 86-09,6.285203450496988,-75.5871971239626
01,01,13,02,02,ANTIOQUIA,MEDELLIN,SEC.ESC. EL DIAMANTE,SEC.ESC. EL DIAMANTE - Mesa 2,1843,1323,3166,07COMUNA 7 ROBLEDO,CL 79A # 86-09,6.285203450496988,-75.5871971239626
01,01,13,02,03,ANTIOQUIA,MEDELLIN,SEC.ESC. EL DIAMANTE,SEC.ESC. EL DIAMANTE - Mesa 3,1843,1323,3166,07COMUNA 7 ROBLEDO,CL 79A # 86-09,6.285203450496988,-75.5871971239626
01,01,13,03,01,ANTIOQUIA,MEDELLIN,I.E.EL DIAMANTE (SEDE BTO),I.E.EL DIAMANTE (SEDE BTO) - Mesa 1,1490,1402,2891,07COMUNA 7 ROBLEDO,CARRERA 87 No. 79-05,6.28602012752246,-75.58813914134102
01,01,13,03,02,ANTIOQUIA,MEDELLIN,I.E.EL DIAMANTE (SEDE BTO),I.E.EL DIAMANTE (SEDE BTO) - Mesa 2,1489,1401,2891,07COMUNA 7 ROBLEDO,CARRERA 87 No. 79-05,6.28602012752246,-75.58813914134102
01,01,13,03,03,ANTIOQUIA,MEDELLIN,I.E.EL DIAMANTE (SEDE BTO),I.E.EL DIAMANTE (SEDE BTO) - Mesa 3,1489,1401,2890,07COMUNA 7 ROBLEDO,CARRERA 87 No. 79-05,6.28602012752246,-75.58813914134102
